run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,8,0.031578947368421054,0.5896374080045966,0.0,1.0
0,8,0.042105263157894736,0.6245057664021545,0.0,1.0
0,8,0.05263157894736842,0.629468086923419,0.0,1.0
0,8,0.06315789473684211,0.60402032601031,0.0,1.0
0,8,0.07368421052631578,0.614465698083872,0.0,1.0
0,8,0.08421052631578947,0.6532470528834768,0.0,1.0
0,8,0.09473684210526316,0.6374105713266401,0.0,1.0
0,8,0.10526315789473684,0.6421574288566416,0.0,1.0
0,8,0.11578947368421053,0.6317978119942536,0.0,1.0
0,8,0.12631578947368421,0.6027791720471558,0.0,1.0
0,8,0.1368421052631579,0.5971911941035312,0.0,1.0
0,8,0.14736842105263157,0.6206954812201673,0.0,1.0
0,8,0.15789473684210525,0.6184077436872177,0.0,1.0
0,8,0.16842105263157894,0.6149156105820169,0.0,1.0
0,8,0.17894736842105263,0.6077278101558704,0.0,1.0
0,8,0.18947368421052632,0.6200617358830381,0.0,1.0
0,8,0.2,0.593045589760309,0.0,1.0
0,9,0.0,0.4674914837125602,0.0,1.0
0,9,0.010526315789473684,0.7473008094271524,0.0,1.0
0,9,0.021052631578947368,0.751975454895257,0.0,1.0
0,9,0.031578947368421054,0.7588199172134436,0.0,1.0
0,9,0.042105263157894736,0.7698901287247893,0.0,1.0
0,9,0.05263157894736842,0.7554710735030907,0.0,1.0
0,9,0.06315789473684211,0.7683764432131576,0.0,1.0
0,9,0.07368421052631578,0.7575078279409577,0.0,1.0
0,9,0.08421052631578947,0.730335909087608,0.0,1.0
0,9,0.09473684210526316,0.7384509520528172,0.0,1.0
0,9,0.10526315789473684,0.725737109360934,0.0,1.0
0,9,0.11578947368421053,0.725718962932184,0.0,1.0
0,9,0.12631578947368421,0.6952014956562887,0.0,1.0
0,9,0.1368421052631579,0.6965109886915568,0.0,1.0
0,9,0.14736842105263157,0.706864803945017,0.0,1.0
0,9,0.15789473684210525,0.6724208399724392,0.0,1.0
0,9,0.16842105263157894,0.7221375508018316,0.0,1.0
0,9,0.17894736842105263,0.6657168328167727,0.0,1.0
